Uid,Pid,Time
386,5104,2012-04-11 00:03:00
162,4083,2012-04-11 00:03:00
603,2098,2012-04-11 00:08:00
38,1256,2012-04-11 00:10:00
440,2037,2012-04-11 00:14:00
60,2720,2012-04-11 00:15:00
333,4382,2012-04-11 00:16:00
333,1232,2012-04-11 00:18:00
1051,1003,2012-04-11 00:21:00
576,4149,2012-04-11 00:23:00
576,4309,2012-04-11 00:24:00
487,3528,2012-04-11 00:30:00
162,37,2012-04-11 00:32:00
788,528,2012-04-11 00:32:00
788,1286,2012-04-11 00:33:00
788,1286,2012-04-11 00:33:00
788,3743,2012-04-11 00:34:00
487,1788,2012-04-11 00:38:00
358,3524,2012-04-11 00:38:00
55,1353,2012-04-11 00:38:00
723,2010,2012-04-11 00:40:00
950,1434,2012-04-11 00:41:00
741,370,2012-04-11 00:42:00
7,2601,2012-04-11 00:44:00
162,4303,2012-04-11 00:44:00
718,257,2012-04-11 00:45:00
487,285,2012-04-11 00:46:00
270,2914,2012-04-11 00:47:00
1051,4975,2012-04-11 00:47:00
841,3872,2012-04-11 00:48:00
7,1412,2012-04-11 00:48:00
176,2555,2012-04-11 00:50:00
7,4477,2012-04-11 00:50:00
373,2895,2012-04-11 00:51:00
195,3618,2012-04-11 00:51:00
1051,2121,2012-04-11 00:59:00
755,768,2012-04-11 00:59:00
258,222,2012-04-11 01:01:00
258,3160,2012-04-11 01:01:00
161,3169,2012-04-11 01:04:00
661,4993,2012-04-11 01:10:00
582,4657,2012-04-11 01:15:00
258,1713,2012-04-11 01:18:00
592,1669,2012-04-11 01:21:00
351,4175,2012-04-11 01:25:00
688,2103,2012-04-11 01:26:00
275,4284,2012-04-11 01:27:00
232,4787,2012-04-11 01:29:00
1003,438,2012-04-11 01:30:00
544,1028,2012-04-11 01:40:00
487,2368,2012-04-11 01:42:00
176,2355,2012-04-11 01:44:00
1051,2677,2012-04-11 01:48:00
502,2647,2012-04-11 01:48:00
718,4737,2012-04-11 01:59:00
1051,1720,2012-04-11 02:03:00
2,4865,2012-04-11 02:05:00
2,4865,2012-04-11 02:07:00
744,2706,2012-04-11 02:14:00
595,412,2012-04-11 02:15:00
908,3430,2012-04-11 02:16:00
908,3746,2012-04-11 02:16:00
1051,2951,2012-04-11 02:23:00
1003,3296,2012-04-11 02:25:00
685,4250,2012-04-11 02:26:00
196,1137,2012-04-11 02:30:00
232,3336,2012-04-11 02:44:00
914,2447,2012-04-11 02:56:00
232,1306,2012-04-11 03:04:00
936,4500,2012-04-11 03:05:00
936,36,2012-04-11 03:06:00
912,942,2012-04-11 03:09:00
908,3430,2012-04-11 03:10:00
676,3440,2012-04-11 03:12:00
353,2410,2012-04-11 03:20:00
385,2174,2012-04-11 03:21:00
353,4737,2012-04-11 03:35:00
629,1484,2012-04-11 03:41:00
232,315,2012-04-11 03:46:00
912,3361,2012-04-11 03:55:00
518,1197,2012-04-11 04:17:00
710,245,2012-04-11 04:42:00
582,3819,2012-04-11 04:50:00
582,2470,2012-04-11 04:50:00
165,4421,2012-04-11 04:51:00
305,1132,2012-04-11 04:59:00
362,630,2012-04-11 05:04:00
165,1445,2012-04-11 05:13:00
134,670,2012-04-11 05:13:00
620,4798,2012-04-11 05:25:00
620,3330,2012-04-11 05:29:00
829,2975,2012-04-11 05:30:00
124,3093,2012-04-11 05:38:00
620,4357,2012-04-11 05:42:00
710,3523,2012-04-11 05:44:00
733,3086,2012-04-11 05:54:00
1051,3710,2012-04-11 05:54:00
687,2030,2012-04-11 05:54:00
48,2905,2012-04-11 05:56:00
908,1970,2012-04-11 05:57:00
992,248,2012-04-11 05:57:00
787,1671,2012-04-11 05:59:00
850,4318,2012-04-11 06:05:00
823,1989,2012-04-11 06:06:00
397,2646,2012-04-11 06:07:00
397,2849,2012-04-11 06:08:00
820,899,2012-04-11 06:12:00
376,2268,2012-04-11 06:12:00
850,2571,2012-04-11 06:12:00
941,4757,2012-04-11 06:16:00
1037,4343,2012-04-11 06:17:00
532,1147,2012-04-11 06:18:00
532,3310,2012-04-11 06:19:00
817,4315,2012-04-11 06:19:00
532,3016,2012-04-11 06:19:00
532,2448,2012-04-11 06:19:00
817,4736,2012-04-11 06:20:00
164,2603,2012-04-11 06:23:00
124,4871,2012-04-11 06:24:00
733,572,2012-04-11 06:24:00
817,3477,2012-04-11 06:25:00
165,4818,2012-04-11 06:27:00
165,3164,2012-04-11 06:27:00
949,4407,2012-04-11 06:31:00
787,3965,2012-04-11 06:34:00
111,2673,2012-04-11 06:34:00
72,5125,2012-04-11 06:35:00
918,3513,2012-04-11 06:36:00
620,1116,2012-04-11 06:38:00
620,1629,2012-04-11 06:39:00
918,2381,2012-04-11 06:39:00
917,2493,2012-04-11 06:41:00
212,225,2012-04-11 06:41:00
1080,649,2012-04-11 06:42:00
1080,588,2012-04-11 06:43:00
1080,4807,2012-04-11 06:43:00
1080,4153,2012-04-11 06:43:00
109,518,2012-04-11 06:45:00
853,5029,2012-04-11 06:49:00
966,3258,2012-04-11 06:49:00
1036,3612,2012-04-11 06:50:00
882,3143,2012-04-11 06:51:00
433,2867,2012-04-11 06:51:00
179,1564,2012-04-11 06:52:00
74,1161,2012-04-11 06:52:00
629,157,2012-04-11 06:54:00
232,4866,2012-04-11 06:57:00
993,646,2012-04-11 06:59:00
767,2803,2012-04-11 07:01:00
1042,2717,2012-04-11 07:02:00
633,1740,2012-04-11 07:02:00
525,1477,2012-04-11 07:02:00
211,2062,2012-04-11 07:03:00
918,3451,2012-04-11 07:04:00
29,3945,2012-04-11 07:05:00
1041,2210,2012-04-11 07:06:00
436,3654,2012-04-11 07:07:00
441,5064,2012-04-11 07:12:00
716,78,2012-04-11 07:13:00
716,1714,2012-04-11 07:13:00
770,2488,2012-04-11 07:13:00
450,3784,2012-04-11 07:14:00
884,4160,2012-04-11 07:15:00
159,161,2012-04-11 07:17:00
906,2682,2012-04-11 07:17:00
959,1711,2012-04-11 07:19:00
608,877,2012-04-11 07:19:00
473,173,2012-04-11 07:20:00
1015,1244,2012-04-11 07:22:00
319,986,2012-04-11 09:13:00
783,1025,2012-04-11 09:14:00
809,2762,2012-04-11 09:14:00
389,2599,2012-04-11 09:14:00
436,862,2012-04-11 09:15:00
940,2980,2012-04-11 09:15:00
100,4794,2012-04-11 09:15:00
500,3598,2012-04-11 09:16:00
809,1141,2012-04-11 09:17:00
600,4794,2012-04-11 09:17:00
771,1406,2012-04-11 09:17:00
130,2803,2012-04-11 09:17:00
270,4992,2012-04-11 09:19:00
1041,2420,2012-04-11 09:19:00
218,408,2012-04-11 09:19:00
218,2952,2012-04-11 09:19:00
195,1459,2012-04-11 09:20:00
176,231,2012-04-11 09:20:00
514,4268,2012-04-11 09:21:00
291,2295,2012-04-11 09:21:00
893,2710,2012-04-11 09:22:00
632,3682,2012-04-11 09:23:00
487,2898,2012-04-11 09:23:00
686,299,2012-04-11 09:24:00
487,3528,2012-04-11 09:25:00
26,3845,2012-04-11 09:25:00
741,370,2012-04-11 09:25:00
574,5089,2012-04-11 09:26:00
940,2578,2012-04-11 09:26:00
26,3205,2012-04-11 09:26:00
375,770,2012-04-11 09:27:00
82,3316,2012-04-11 09:27:00
169,4709,2012-04-11 09:29:00
600,2600,2012-04-11 09:29:00
903,4205,2012-04-11 09:30:00
7,2586,2012-04-11 09:31:00
753,3307,2012-04-11 09:32:00
386,5104,2012-04-11 09:33:00
646,133,2012-04-11 09:34:00
375,144,2012-04-11 09:35:00
9,3419,2012-04-11 09:35:00
878,1563,2012-04-11 09:35:00
88,4204,2012-04-11 09:36:00
227,3792,2012-04-11 09:36:00
671,4200,2012-04-11 09:39:00
399,550,2012-04-11 09:39:00
551,4812,2012-04-11 09:39:00
32,1231,2012-04-11 09:39:00
492,3203,2012-04-11 09:40:00
557,3782,2012-04-11 09:40:00
218,4793,2012-04-11 09:40:00
344,1650,2012-04-11 09:41:00
669,1648,2012-04-11 09:43:00
400,4851,2012-04-11 09:43:00
352,2600,2012-04-11 09:45:00
688,496,2012-04-11 09:45:00
903,1467,2012-04-11 09:45:00
71,4440,2012-04-11 09:46:00
917,4559,2012-04-11 09:48:00
231,4202,2012-04-11 09:48:00
940,4754,2012-04-11 09:50:00
794,1308,2012-04-11 09:50:00
218,4350,2012-04-11 09:52:00
18,3793,2012-04-11 09:53:00
218,5026,2012-04-11 09:53:00
209,3878,2012-04-11 09:53:00
278,1963,2012-04-11 09:54:00
209,1035,2012-04-11 09:54:00
1003,3296,2012-04-11 09:56:00
920,2128,2012-04-11 09:56:00
306,2862,2012-04-11 09:57:00
545,3063,2012-04-11 09:57:00
151,4010,2012-04-11 09:58:00
414,2543,2012-04-11 10:00:00
1046,1202,2012-04-11 10:00:00
27,3202,2012-04-11 10:01:00
871,97,2012-04-11 10:01:00
1019,1161,2012-04-11 10:02:00
262,3536,2012-04-11 10:03:00
274,3121,2012-04-11 10:04:00
313,4858,2012-04-11 10:04:00
1001,3331,2012-04-11 10:04:00
694,4825,2012-04-11 10:05:00
532,484,2012-04-11 10:05:00
532,4239,2012-04-11 10:05:00
532,2058,2012-04-11 10:05:00
56,492,2012-04-11 10:06:00
975,456,2012-04-11 10:06:00
151,1521,2012-04-11 10:08:00
294,4662,2012-04-11 10:11:00
38,57,2012-04-11 10:25:00
264,4294,2012-04-11 10:26:00
317,4918,2012-04-11 10:26:00
174,3336,2012-04-11 10:27:00
264,1357,2012-04-11 10:27:00
582,4783,2012-04-11 10:27:00
264,1537,2012-04-11 10:27:00
62,2082,2012-04-11 10:29:00
440,2037,2012-04-11 10:30:00
115,1455,2012-04-11 10:30:00
917,3622,2012-04-11 10:31:00
974,4005,2012-04-11 10:31:00
826,1009,2012-04-11 10:33:00
51,1528,2012-04-11 10:33:00
554,4253,2012-04-11 10:34:00
493,4343,2012-04-11 10:34:00
604,2353,2012-04-11 10:36:00
333,1653,2012-04-11 10:37:00
503,5113,2012-04-11 10:38:00
793,583,2012-04-11 10:39:00
74,4166,2012-04-11 10:42:00
493,1224,2012-04-11 10:43:00
333,1657,2012-04-11 10:43:00
109,3904,2012-04-11 10:44:00
841,3806,2012-04-11 10:44:00
615,566,2012-04-11 10:45:00
290,792,2012-04-11 10:46:00
293,1978,2012-04-11 10:46:00
515,1194,2012-04-11 10:48:00
1040,2404,2012-04-11 10:50:00
889,1151,2012-04-11 10:50:00
493,4956,2012-04-11 10:50:00
215,3940,2012-04-11 10:52:00
333,3280,2012-04-11 10:52:00
925,3457,2012-04-11 10:53:00
625,2826,2012-04-11 10:54:00
967,2501,2012-04-11 10:56:00
376,4955,2012-04-11 10:57:00
333,2286,2012-04-11 10:58:00
142,4794,2012-04-11 10:58:00
333,1063,2012-04-11 10:59:00
713,3951,2012-04-11 10:59:00
756,3372,2012-04-11 10:59:00
333,18,2012-04-11 11:00:00
123,1762,2012-04-11 11:04:00
453,2684,2012-04-11 11:05:00
453,2684,2012-04-11 11:05:00
287,1114,2012-04-11 11:07:00
830,996,2012-04-11 11:08:00
862,1431,2012-04-11 11:08:00
218,2952,2012-04-11 11:10:00
218,3245,2012-04-11 11:11:00
524,2500,2012-04-11 11:11:00
830,3875,2012-04-11 11:11:00
667,227,2012-04-11 11:12:00
838,2044,2012-04-11 11:13:00
914,3503,2012-04-11 11:13:00
771,5133,2012-04-11 11:15:00
123,3372,2012-04-11 11:16:00
989,1387,2012-04-11 11:16:00
143,670,2012-04-11 11:18:00
210,205,2012-04-11 11:18:00
493,825,2012-04-11 11:18:00
967,2920,2012-04-11 11:19:00
967,2920,2012-04-11 11:19:00
625,3188,2012-04-11 11:19:00
893,4952,2012-04-11 11:20:00
333,4247,2012-04-11 11:21:00
807,3953,2012-04-11 11:21:00
551,4985,2012-04-11 11:22:00
1033,3242,2012-04-11 11:23:00
215,4886,2012-04-11 11:24:00
737,4723,2012-04-11 11:24:00
174,4127,2012-04-11 11:25:00
625,2298,2012-04-11 11:25:00
132,444,2012-04-11 11:26:00
596,239,2012-04-11 11:27:00
609,4553,2012-04-11 11:28:00
182,1474,2012-04-11 11:31:00
143,4648,2012-04-11 11:31:00
830,1454,2012-04-11 11:34:00
688,2203,2012-04-11 11:34:00
755,1755,2012-04-11 11:35:00
541,1934,2012-04-11 11:36:00
617,3193,2012-04-11 11:36:00
713,3831,2012-04-11 11:40:00
961,1257,2012-04-11 11:41:00
179,4870,2012-04-11 11:41:00
830,949,2012-04-11 11:42:00
830,438,2012-04-11 11:43:00
967,2613,2012-04-11 11:44:00
1003,2826,2012-04-11 11:46:00
1030,2666,2012-04-11 11:47:00
830,550,2012-04-11 11:49:00
51,3,2012-04-11 11:52:00
754,1226,2012-04-11 11:53:00
558,3293,2012-04-11 11:53:00
494,2947,2012-04-11 11:55:00
658,3111,2012-04-11 11:57:00
912,3361,2012-04-11 11:57:00
614,3712,2012-04-11 11:58:00
713,4372,2012-04-11 11:59:00
625,1979,2012-04-11 12:00:00
625,3622,2012-04-11 12:00:00
85,1826,2012-04-11 12:02:00
637,4913,2012-04-11 12:02:00
894,1047,2012-04-11 12:02:00
393,1231,2012-04-11 12:03:00
629,1030,2012-04-11 12:03:00
637,4369,2012-04-11 12:03:00
130,772,2012-04-11 12:06:00
692,689,2012-04-11 12:09:00
807,2759,2012-04-11 12:09:00
927,4398,2012-04-11 12:10:00
160,4010,2012-04-11 12:11:00
501,1151,2012-04-11 12:11:00
552,3592,2012-04-11 12:12:00
176,4361,2012-04-11 12:15:00
151,4010,2012-04-11 12:15:00
328,4719,2012-04-11 12:16:00
249,3489,2012-04-11 12:18:00
893,2713,2012-04-11 12:20:00
19,2576,2012-04-11 12:20:00
1008,4907,2012-04-11 12:20:00
333,2254,2012-04-11 12:20:00
333,69,2012-04-11 12:21:00
71,3762,2012-04-11 12:22:00
794,1815,2012-04-11 12:22:00
82,3316,2012-04-11 12:23:00
492,2655,2012-04-11 12:27:00
258,2266,2012-04-11 12:27:00
682,3563,2012-04-11 12:29:00
352,668,2012-04-11 12:32:00
258,2328,2012-04-11 12:33:00
446,4629,2012-04-11 12:33:00
865,2638,2012-04-11 12:33:00
375,2820,2012-04-11 12:33:00
908,4583,2012-04-11 12:36:00
389,2576,2012-04-11 12:38:00
715,2341,2012-04-11 12:38:00
771,2764,2012-04-11 12:43:00
771,2764,2012-04-11 12:43:00
890,340,2012-04-11 12:47:00
1066,2613,2012-04-11 12:50:00
455,3330,2012-04-11 12:52:00
218,4350,2012-04-11 12:52:00
344,1854,2012-04-11 12:52:00
715,4831,2012-04-11 12:53:00
349,1485,2012-04-11 12:55:00
620,1506,2012-04-11 12:57:00
893,4952,2012-04-11 12:58:00
440,3602,2012-04-11 12:58:00
4,4958,2012-04-11 12:59:00
950,4790,2012-04-11 13:00:00
790,4900,2012-04-11 13:00:00
950,4790,2012-04-11 13:00:00
366,2801,2012-04-11 13:00:00
249,4093,2012-04-11 13:01:00
554,3841,2012-04-11 13:01:00
231,4162,2012-04-11 13:04:00
555,1129,2012-04-11 13:05:00
466,967,2012-04-11 13:08:00
74,2889,2012-04-11 13:08:00
574,2166,2012-04-11 13:09:00
294,4345,2012-04-11 13:09:00
997,698,2012-04-11 13:10:00
258,1690,2012-04-11 13:13:00
1060,2371,2012-04-11 13:14:00
258,4341,2012-04-11 13:14:00
1037,3783,2012-04-11 13:15:00
258,2450,2012-04-11 13:16:00
526,4334,2012-04-11 13:16:00
141,1399,2012-04-11 13:17:00
943,5108,2012-04-11 13:17:00
771,1406,2012-04-11 13:21:00
664,4267,2012-04-11 13:21:00
653,2695,2012-04-11 13:21:00
914,3591,2012-04-11 13:21:00
474,2921,2012-04-11 13:22:00
788,3123,2012-04-11 13:23:00
580,4031,2012-04-11 13:25:00
210,1863,2012-04-11 13:25:00
893,2710,2012-04-11 13:26:00
336,2900,2012-04-11 13:26:00
557,3815,2012-04-11 13:27:00
788,670,2012-04-11 13:27:00
380,1394,2012-04-11 13:28:00
7,2601,2012-04-11 13:29:00
7,1412,2012-04-11 13:29:00
22,4850,2012-04-11 13:31:00
446,1672,2012-04-11 13:31:00
7,4477,2012-04-11 13:31:00
997,3903,2012-04-11 13:31:00
151,4042,2012-04-11 13:33:00
446,901,2012-04-11 13:35:00
335,4457,2012-04-11 13:36:00
335,4457,2012-04-11 13:36:00
741,3079,2012-04-11 13:37:00
291,2295,2012-04-11 13:37:00
768,3185,2012-04-11 13:38:00
748,4443,2012-04-11 13:39:00
176,2355,2012-04-11 13:40:00
1028,914,2012-04-11 13:40:00
258,1126,2012-04-11 13:40:00
893,1466,2012-04-11 13:40:00
165,2958,2012-04-11 13:40:00
314,589,2012-04-11 13:41:00
472,4937,2012-04-11 13:42:00
748,3000,2012-04-11 13:42:00
908,57,2012-04-11 13:43:00
25,2101,2012-04-11 13:44:00
25,1235,2012-04-11 13:44:00
794,3053,2012-04-11 13:44:00
940,1317,2012-04-11 13:45:00
975,4413,2012-04-11 13:45:00
25,79,2012-04-11 13:45:00
940,2327,2012-04-11 13:45:00
25,1235,2012-04-11 13:46:00
788,270,2012-04-11 13:46:00
576,3706,2012-04-11 13:46:00
57,4705,2012-04-11 13:47:00
620,3829,2012-04-11 13:49:00
249,999,2012-04-11 13:50:00
382,3157,2012-04-11 13:50:00
693,1786,2012-04-11 13:50:00
418,4347,2012-04-11 13:52:00
1064,426,2012-04-11 13:52:00
576,2469,2012-04-11 13:53:00
470,2178,2012-04-11 13:55:00
788,2860,2012-04-11 13:55:00
344,239,2012-04-11 13:56:00
25,2954,2012-04-11 13:56:00
760,960,2012-04-11 13:56:00
760,519,2012-04-11 13:56:00
760,4419,2012-04-11 13:57:00
838,1397,2012-04-11 13:58:00
654,1869,2012-04-11 13:58:00
890,1866,2012-04-11 13:59:00
123,2613,2012-04-11 14:00:00
336,4842,2012-04-11 14:01:00
339,3276,2012-04-11 14:03:00
753,3307,2012-04-11 14:05:00
25,1663,2012-04-11 14:05:00
975,4972,2012-04-11 14:06:00
513,2978,2012-04-11 14:08:00
1048,4045,2012-04-11 14:09:00
497,917,2012-04-11 14:10:00
117,1290,2012-04-11 14:10:00
705,3720,2012-04-11 14:11:00
683,2591,2012-04-11 14:11:00
959,2613,2012-04-11 14:12:00
1051,349,2012-04-11 14:12:00
93,2715,2012-04-11 14:14:00
763,1231,2012-04-11 14:15:00
74,2281,2012-04-11 14:19:00
772,4218,2012-04-11 14:20:00
830,3130,2012-04-11 14:20:00
576,3922,2012-04-11 14:21:00
190,325,2012-04-11 14:22:00
890,940,2012-04-11 14:22:00
840,1231,2012-04-11 14:23:00
1030,2666,2012-04-11 14:23:00
788,2644,2012-04-11 14:23:00
176,1709,2012-04-11 14:24:00
177,3568,2012-04-11 14:25:00
487,523,2012-04-11 14:25:00
830,550,2012-04-11 14:25:00
267,4617,2012-04-11 14:26:00
894,1339,2012-04-11 14:28:00
788,2937,2012-04-11 14:28:00
841,4097,2012-04-11 14:29:00
306,2767,2012-04-11 14:30:00
470,1351,2012-04-11 14:30:00
305,581,2012-04-11 14:30:00
267,4698,2012-04-11 14:32:00
74,4166,2012-04-11 14:34:00
157,36,2012-04-11 14:36:00
157,2165,2012-04-11 14:36:00
157,4911,2012-04-11 14:36:00
683,1519,2012-04-11 14:37:00
223,1012,2012-04-11 14:37:00
884,3011,2012-04-11 14:39:00
44,2120,2012-04-11 14:41:00
144,2875,2012-04-11 14:43:00
889,3691,2012-04-11 14:43:00
755,3681,2012-04-11 14:44:00
755,1672,2012-04-11 14:44:00
755,2446,2012-04-11 14:45:00
894,833,2012-04-11 14:45:00
516,506,2012-04-11 14:48:00
1068,440,2012-04-11 14:49:00
413,3898,2012-04-11 14:50:00
977,2186,2012-04-11 14:51:00
186,4719,2012-04-11 14:51:00
1019,2212,2012-04-11 14:53:00
74,2889,2012-04-11 14:54:00
176,4931,2012-04-11 14:55:00
166,3842,2012-04-11 14:55:00
1008,3007,2012-04-11 14:56:00
367,362,2012-04-11 15:02:00
859,1756,2012-04-11 15:03:00
893,4952,2012-04-11 15:03:00
516,915,2012-04-11 15:03:00
859,1765,2012-04-11 15:04:00
65,32,2012-04-11 15:06:00
788,4544,2012-04-11 15:07:00
665,1086,2012-04-11 15:08:00
215,2628,2012-04-11 15:08:00
994,328,2012-04-11 15:08:00
724,426,2012-04-11 15:08:00
847,1607,2012-04-11 15:08:00
788,4245,2012-04-11 15:09:00
552,215,2012-04-11 15:10:00
788,996,2012-04-11 15:11:00
227,4854,2012-04-11 15:11:00
299,2471,2012-04-11 15:12:00
724,311,2012-04-11 15:16:00
796,765,2012-04-11 15:18:00
862,4740,2012-04-11 15:21:00
871,3424,2012-04-11 15:23:00
291,4258,2012-04-11 15:23:00
1043,426,2012-04-11 15:24:00
914,738,2012-04-11 15:24:00
440,3602,2012-04-11 15:24:00
872,1656,2012-04-11 15:25:00
451,5092,2012-04-11 15:26:00
963,1817,2012-04-11 15:26:00
963,1817,2012-04-11 15:26:00
393,323,2012-04-11 15:26:00
470,2178,2012-04-11 15:27:00
470,1435,2012-04-11 15:27:00
943,4529,2012-04-11 15:30:00
176,3415,2012-04-11 15:31:00
723,1732,2012-04-11 15:32:00
890,3372,2012-04-11 15:32:00
366,4033,2012-04-11 15:33:00
760,2745,2012-04-11 15:34:00
1048,2501,2012-04-11 15:36:00
524,4028,2012-04-11 15:37:00
326,3540,2012-04-11 15:38:00
319,1286,2012-04-11 15:39:00
2,4320,2012-04-11 15:39:00
291,2295,2012-04-11 15:39:00
733,1707,2012-04-11 15:40:00
718,2236,2012-04-11 15:40:00
365,3078,2012-04-11 15:41:00
975,863,2012-04-11 15:42:00
319,2683,2012-04-11 15:43:00
936,663,2012-04-11 15:45:00
127,2971,2012-04-11 15:46:00
884,5081,2012-04-11 15:47:00
475,4088,2012-04-11 15:47:00
595,1527,2012-04-11 15:49:00
795,1245,2012-04-11 15:50:00
967,4244,2012-04-11 15:53:00
625,1979,2012-04-11 15:54:00
940,4428,2012-04-11 15:55:00
967,1813,2012-04-11 15:56:00
1051,2623,2012-04-11 15:56:00
1051,4894,2012-04-11 15:56:00
512,4602,2012-04-11 15:57:00
223,1596,2012-04-11 15:58:00
179,4870,2012-04-11 15:59:00
433,3097,2012-04-11 16:03:00
375,2975,2012-04-11 16:06:00
968,4665,2012-04-11 16:07:00
733,4140,2012-04-11 16:07:00
301,4021,2012-04-11 16:08:00
858,671,2012-04-11 16:09:00
169,4238,2012-04-11 16:09:00
878,4251,2012-04-11 16:13:00
918,4895,2012-04-11 16:13:00
675,4794,2012-04-11 16:14:00
948,2682,2012-04-11 16:16:00
576,3122,2012-04-11 16:17:00
151,4010,2012-04-11 16:18:00
2,1072,2012-04-11 16:18:00
920,4070,2012-04-11 16:20:00
963,3001,2012-04-11 16:21:00
847,1262,2012-04-11 16:25:00
771,2764,2012-04-11 16:26:00
706,1269,2012-04-11 16:27:00
286,4869,2012-04-11 16:27:00
493,3554,2012-04-11 16:27:00
74,3969,2012-04-11 16:28:00
415,4665,2012-04-11 16:30:00
141,1399,2012-04-11 16:31:00
760,1113,2012-04-11 16:32:00
157,959,2012-04-11 16:34:00
157,4314,2012-04-11 16:34:00
157,68,2012-04-11 16:34:00
47,4767,2012-04-11 16:35:00
230,3771,2012-04-11 16:36:00
637,1418,2012-04-11 16:37:00
920,559,2012-04-11 16:38:00
946,934,2012-04-11 16:38:00
847,2505,2012-04-11 16:38:00
406,3210,2012-04-11 16:38:00
406,4920,2012-04-11 16:38:00
768,964,2012-04-11 16:39:00
706,464,2012-04-11 16:40:00
111,148,2012-04-11 16:41:00
442,3557,2012-04-11 16:42:00
344,3239,2012-04-11 16:42:00
149,1248,2012-04-11 16:43:00
459,1176,2012-04-11 16:43:00
552,735,2012-04-11 16:47:00
214,4763,2012-04-11 16:47:00
143,4648,2012-04-11 16:48:00
326,2505,2012-04-11 16:48:00
143,3651,2012-04-11 16:48:00
1041,2244,2012-04-11 16:51:00
320,3285,2012-04-11 16:52:00
123,1762,2012-04-11 16:52:00
55,1196,2012-04-11 16:55:00
55,1231,2012-04-11 16:57:00
112,63,2012-04-11 16:58:00
934,477,2012-04-11 17:51:00
863,4343,2012-04-11 17:53:00
414,5046,2012-04-11 17:54:00
339,4826,2012-04-11 17:55:00
513,3620,2012-04-11 17:56:00
255,3798,2012-04-11 17:57:00
86,486,2012-04-11 17:58:00
624,3183,2012-04-11 18:01:00
503,4479,2012-04-11 18:02:00
830,550,2012-04-11 18:03:00
17,2367,2012-04-11 18:03:00
624,4340,2012-04-11 18:03:00
255,1637,2012-04-11 18:03:00
673,2959,2012-04-11 18:03:00
771,4242,2012-04-11 18:06:00
36,4865,2012-04-11 18:08:00
26,1925,2012-04-11 18:11:00
525,3495,2012-04-11 18:11:00
1049,463,2012-04-11 18:12:00
711,465,2012-04-11 18:13:00
2,2612,2012-04-11 18:13:00
976,3874,2012-04-11 18:13:00
29,3387,2012-04-11 18:14:00
666,3144,2012-04-11 18:15:00
185,1226,2012-04-11 18:15:00
188,1159,2012-04-11 18:16:00
9,1058,2012-04-11 18:16:00
188,1161,2012-04-11 18:17:00
746,2845,2012-04-11 18:17:00
188,446,2012-04-11 18:17:00
188,2502,2012-04-11 18:17:00
532,3807,2012-04-11 18:17:00
188,4352,2012-04-11 18:17:00
532,1816,2012-04-11 18:18:00
300,1491,2012-04-11 18:18:00
272,2061,2012-04-11 18:18:00
189,4794,2012-04-11 18:19:00
666,4710,2012-04-11 18:19:00
532,4070,2012-04-11 18:19:00
408,3481,2012-04-11 18:20:00
1001,2034,2012-04-11 18:20:00
162,705,2012-04-11 18:22:00
786,2044,2012-04-11 18:22:00
440,2037,2012-04-11 18:23:00
255,622,2012-04-11 18:24:00
574,387,2012-04-11 18:24:00
574,137,2012-04-11 18:25:00
866,4756,2012-04-11 18:25:00
551,2446,2012-04-11 18:27:00
289,4665,2012-04-11 18:28:00
231,1415,2012-04-11 18:28:00
407,4359,2012-04-11 18:29:00
952,3663,2012-04-11 18:29:00
255,4289,2012-04-11 18:29:00
684,1319,2012-04-11 18:31:00
730,1346,2012-04-11 18:31:00
730,262,2012-04-11 18:31:00
267,4610,2012-04-11 18:32:00
74,1161,2012-04-11 18:32:00
165,1439,2012-04-11 18:33:00
581,791,2012-04-11 18:35:00
985,1303,2012-04-11 18:35:00
985,2034,2012-04-11 18:35:00
36,4237,2012-04-11 18:37:00
157,4911,2012-04-11 18:37:00
185,3575,2012-04-11 18:37:00
860,2612,2012-04-11 18:38:00
764,4049,2012-04-11 18:38:00
468,4888,2012-04-11 18:38:00
272,123,2012-04-11 18:41:00
160,2298,2012-04-11 18:41:00
809,5133,2012-04-11 18:42:00
188,260,2012-04-11 18:43:00
666,1627,2012-04-11 18:43:00
482,1231,2012-04-11 18:43:00
407,4940,2012-04-11 18:44:00
387,3649,2012-04-11 18:46:00
356,2118,2012-04-11 18:46:00
620,2335,2012-04-11 18:46:00
609,899,2012-04-11 18:48:00
653,60,2012-04-11 18:48:00
914,3503,2012-04-11 18:49:00
780,3432,2012-04-11 18:50:00
841,1253,2012-04-11 18:50:00
2,3066,2012-04-11 18:51:00
111,763,2012-04-11 18:51:00
864,3487,2012-04-11 18:52:00
176,3485,2012-04-11 18:52:00
151,200,2012-04-11 18:54:00
111,2061,2012-04-11 18:54:00
166,4504,2012-04-11 18:54:00
950,4726,2012-04-11 18:55:00
514,1769,2012-04-11 18:55:00
267,205,2012-04-11 18:55:00
487,4007,2012-04-11 18:57:00
140,3808,2012-04-11 18:57:00
272,4698,2012-04-11 18:58:00
109,1339,2012-04-11 18:58:00
165,4358,2012-04-11 18:59:00
763,436,2012-04-11 19:00:00
923,4237,2012-04-11 19:00:00
191,4960,2012-04-11 19:01:00
379,4159,2012-04-11 19:01:00
1051,4828,2012-04-11 19:01:00
841,4097,2012-04-11 19:02:00
